index	condition	id	name	collapsed	reactants	products	modifiers	additional_components	magnitude_change	source_p_value	target_p_value	averaged_p_value
0	0	reaction_10894511	glutamate + NH4+ + ATP => glutamine + ADP + orthophosphate [GLUL]	undefined	Glutamate,NH4+,ATP	ADP,Pi,L-Gln	GLUL decamer,catalyst	P32288,YPR035W	1.512652852	0.023994311	0.030856243	0.07396395858237488
1	0	reaction_10894672	Acetyl-CoA + H2O + Oxaloacetate => Citrate + CoA	undefined	H2O,Ac-CoA,OAA	Citric acid,CoenzymeA	CS dimer,catalyst	P00890,CIT1	2.850610399	0.012665628	0.040933443	0.06189377671692506
2	0	reaction_10894663	citrate <=> isocitrate	undefined	Citric acid	ISCIT	P19414,catalyst		1.694090949	0.012665628	0.019784834	0.0430302680476714
3	0	reaction_10894720	Succinate <=> Fumarate (with FAD redox reaction on enzyme)	undefined	SUCCA	Fumarate	SDH complex (ox.),catalyst	Q04487,YMR118C,P21801,YLL041C,Q08749,TIM18,Q00711,YKL148C,species_113596	1.2102296510000001	0.002665504	0.017942010188581062	0.01879834867360238
4	0	reaction_10894430	glutamate + acetyl CoA => N-acetyl glutamate + CoA	undefined	Ac-CoA,Glutamate	CoenzymeA,NAcGlu	ARG5,6,catalyst,Arginine,catalyst	YER069W	1.154541349	0.036937349	0.326164235	0.29836337564162396
5	0	reaction_10900773	phosphoenolpyruvate [mitochondrial matrix] + citrate [cytosol] => phosphoenolpyruvate [cytosol] + citrate [mitochondrial matrix]	undefined	PEP,Citric acid	Citric acid,PEP	P38152,catalyst	YBR291C	2.0383218650000003	0.012665628	0.006062425	0.023819411949756356
6	0	reaction_10894544	ornithine + alpha-ketoglutarate <=> glutamate + L-glutamate gamma-semialdehyde [OAT]	undefined	L-Orn,alpha-ketoglutarate	Glutamate,L-Glu5S	OAT hexamer,catalyst	P07991,YLR438W	1.462620537	0.023994311	0.000137623	0.004939626752380706
7	0	reaction_10904938	MLCL is acylated to CL by LCLAT1 (ER)	undefined	acyl-CoA,MLCL	CL,CoenzymeA	P38226,catalyst	YBR042C	1.698976135	0.036937349	0.000320118	0.009347218412081242
8	0	reaction_10913256	MOGAT1,2,3 transfer acyl group from acyl-CoA to 2-acylglycerol to form DAG	undefined	2AG,acyl-CoA	CoenzymeA,DAG	Q08650,catalyst	YOR245C	1.905096229	0.036937349	0.003190125	0.029507416958802348
9	0	reaction_10910760	AWAT2 transfers acyl group from acyl-CoA to MAG, forming DAG	undefined	Acyl-CoA,MAG	DAG,CoenzymeA	Q08650,catalyst	YOR245C	1.905096229	0.036937349	0.003190125	0.029507416958802348
10	0	reaction_10904759	1-acyl LPI is acylated to PI by MBOAT7	undefined	1-acyl LPI,acyl-CoA	PI,CoenzymeA	Q08548,catalyst	YOR175C	1.342655063	0.036937349	0.338339533	0.3038811183836678
11	0	reaction_10894328	D-fructose 1,6-bisphosphate + H2O => D-fructose 6-phosphate + orthophosphate	undefined	Fructose-1,6Bisphosphate,H2O	Pi,Fru(6)P	FBP tetramer,catalyst,AMP,inhibitor	P09201,YLR377C,species_29926	2.4966985380000004	0.074608202	0.000745809	0.020276900908999765
12	0	reaction_10904831	2-acyl LPE is acylated to PE by LPEAT	undefined	acyl-CoA,2-acyl LPE	PE,CoenzymeA	LPEAT,catalyst	Q08548,YOR175C,Q06508,YPR139C	1.342655063	0.036937349	0.338339533	0.3038811183836678
13	0	reaction_10904704	2-acyl LPC is acylated to PC by LPCAT	undefined	acyl-CoA,2-acyl LPC	PC,CoenzymeA	LPCAT,catalyst	Q08548,YOR175C,Q06508,YPR139C	1.342655063	0.036937349	0.338339533	0.3038811183836678
14	0	reaction_10904741	1-acyl LPC is acylated to PC by LPCAT	undefined	1-acyl LPC,acyl-CoA	PC,CoenzymeA	LPCAT,catalyst	Q08548,YOR175C,Q06508,YPR139C	1.342655063	0.036937349	0.338339533	0.3038811183836678
15	0	reaction_10904717	1-acyl LPG is acylated to PG by LPGAT	undefined	acyl-CoA,1-acyl LPG	PG,CoenzymeA	LPGAT,catalyst	Q08750,YOR298W,Q12185,YDR018C,P38226,YBR042C,Q06508,YPR139C	1.698976135	0.036937349	0.000320118	0.009347218412081242
16	0	reaction_10914730	DGAT2L6,L7P transfer acyl group from acyl-CoA to DAG, forming TAG	undefined	acyl-CoA,DAG	CoenzymeA,TAG	Q08650,catalyst	YOR245C	1.905096229	0.036937349	0.003190125	0.029507416958802348
17	0	reaction_10899573	SLC25A16 transports cytosolic CoA-SH to mitichondrial matrix	undefined	CoenzymeA	CoenzymeA	P38702,catalyst	YHR002W	1.408752829	0.036937349	0.00000477	0.0011410023341060001
18	0	reaction_10896691	Transport of Citrate from Mitochondrial Matrix to cytosol	undefined	Citric acid,MAL	MAL,Citric acid	P38152,catalyst	YBR291C	2.0383218650000003	0.012665628	0.006062425	0.023819411949756356
19	0	reaction_10916143	MCAT transfers Mal from Mal-CoA to NDUFAB1	undefined	Malonyl-CoA,P32463	CoenzymeA,P32463	Q12283,catalyst	YKL192C,YKL192C,YOR221C	3.484957102	0.036937349	0.000012	0.001809747420741734
20	0	reaction_10894600	leu, ile, or val + alpha-ketoglutarate <=> a-ketoisocaproate, a-keto-b-methylvalerate, or a-ketoisovalerate + glutamate [BCAT2]	undefined	alpha-ketoglutarate,Leu, Ile, Val	KIC, KMVA, KIV,Glutamate	BCAT2 dimer,catalyst	CHEBI:57762,species_29588,CHEBI:58045,CHEBI:28654,CHEBI:16530,CHEBI:17865,P38891,YHR208W	1.504358005	0.309423425	0.000133668	0.017481745819503028
21	0	reaction_10910755	AWAT1 transfers acyl group from acyl-CoA to ARACOH, forming wax esters	undefined	Acyl-CoA,ARACOH	arachidyl ester,CoenzymeA	Q08650,catalyst	YOR245C	1.905096229	0.036937349	0.003190125	0.029507416958802348
22	0	reaction_10904819	2-acyl LPG is acylated to PG by LPGAT	undefined	acyl-CoA,2-acyl LPG	PG,CoenzymeA	LPGAT,catalyst	Q08750,YOR298W,Q12185,YDR018C,P38226,YBR042C,Q06508,YPR139C	1.698976135	0.036937349	0.000320118	0.009347218412081242
23	0	reaction_10904752	1-acyl LPA is acylated to PA by AGPAT5 (OM)	undefined	acyl-CoA,1-acyl LPA	CoenzymeA,PA	Homologues of AGPAT5,catalyst	Q08750,YOR298W,Q12185,YDR018C,P38226,YBR042C	1.698976135	0.036937349	0.000320118	0.009347218412081242
24	0	reaction_10904814	2-acyl LPI is acylated to PI by MBOAT7	undefined	acyl-CoA,2-acyl LPI	PI,CoenzymeA	Q08548,catalyst	YOR175C	1.342655063	0.036937349	0.338339533	0.3038811183836678
25	0	reaction_10903235	1,2-diacyl-glycerol + acyl-CoA => triacylglycerol + CoASH [DGAT2]	undefined	FACoA,DAG	CoenzymeA,TAG	Q08650,catalyst	YOR245C	1.905096229	0.036937349	0.003190125	0.029507416958802348
