refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR1578442	SRP047289							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		s. cerevisiae cells		K1 Biological Replicate 1	
SRR1578443	SRP047289							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		s. cerevisiae cells		K10 Biological Replicate 1	
SRR1578444	SRP047289							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		s. cerevisiae cells		K9 Biological Replicate 1	
SRR1578445	SRP047289							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		s. cerevisiae cells		W303_ChrXII.2n Biological Replicate 1	
SRR1578446	SRP047289							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		s. cerevisiae cells		W303_ChrXII.2n Biological Replicate 2	
SRR1578447	SRP047289							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		s. cerevisiae cells		W303_ChrXII.2n Biological Replicate 3	
SRR1578448	SRP047289							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		s. cerevisiae cells		W303_ChrXII.3n Biological Replicate 1	
SRR1578449	SRP047289							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		s. cerevisiae cells		W303_ChrXII.3n Biological Replicate 2	
SRR1578450	SRP047289							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		s. cerevisiae cells		W303_ChrXII.3n Biological Replicate 3	
SRR1578451	SRP047289							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		s. cerevisiae cells		W303_ChrXII.4n Biological Replicate 1	
SRR1578452	SRP047289							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		s. cerevisiae cells		W303_ChrXII.4n Biological Replicate 2	
SRR1578453	SRP047289							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		s. cerevisiae cells		W303_ChrXII.4n Biological Replicate 3	
SRR1578454	SRP047289							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		s. cerevisiae cells		NCYC110_ChrVIII.2n Biological Replicate 1	
SRR1578455	SRP047289							SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		s. cerevisiae cells		NCYC110_ChrVIII.2n Biological Replicate 2	
